screen_name,status_text,status_created_at
1004webtoon,"천사툰 천사웹툰 트위터 변경주소 안내 알툰 https://t.co/ENsD1WWNJY 천사웹툰 무료웹툰 트윗 알툰 천사웹툰 무료웹툰 19웹툰 트위터 정보안내. Best 무료웹툰 천사툰 주소안내 트위터 천사툰 천사웹툰 정보 바로가기
46",Sat Feb 10 04:44:51 +0000 2018
supia9390,이건 제가 생각하는 안즈 느낌 ((안즈한테치여버린사람 https://t.co/JCHF7tajy7,Fri Feb 09 08:24:44 +0000 2018
CT_beaz,@schatten_P 키보드 옆일꺼에요,Fri Feb 09 09:23:27 +0000 2018
songjienumin,언제나~ 언제까지나~ 스마일~ㅋ 2:12,Fri Feb 09 17:12:31 +0000 2018
Perplexus_Anous,RT @mnet101boys: [IG] 180210 lap_korea: #강다니엘 #워너원 #WANNAONE https://t.co/wrhM10Oyra https://t.co/QO0fL0K0NL,Sat Feb 10 11:20:42 +0000 2018
pparkjhon,cantik bgttt &gt;&lt; https://t.co/trw1ltyDz9,Fri Feb 09 11:23:33 +0000 2018
Sabihslife,"RT @josungkim: This is the first time in over a decade North and South Korea have walked together under a unified flag. For some in Korea,…",Sat Feb 10 13:12:43 +0000 2018
JIMIN_SUGA1003,"RT @insight_co_kr: ""누가 방탄만큼 해 !!"" 👍👍
https://t.co/JdyBP4RxIF",Thu Feb 08 14:46:53 +0000 2018
Ffl_lang,"RT @ONLY_MOMNET_V: ""내 수저로 다 돈 먹어""

홉이 믹테 나오면 다쥭는다.......

 #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https://t.co/a4QL5c56iZ",Thu Feb 08 22:17:38 +0000 2018
ongsul95s,RT @maple140452: ไม่ใช่ว่ามีคนไปตามหาเชือกที่เตนล์ใส่นะ อีเวนนั้นสายสิญจน์😂 #เตนล์ https://t.co/oerQ9naKs8,Thu Feb 08 08:47:21 +0000 2018
ddayomi99,"[#WJSN]
2018.02.27
#우주소녀 #COMEBACK
#φορευς UNIT💖
#포레우스 #꿈배달부
#연정 #YEONJUNG

#DREAM_YOUR_DREAM
#우주소녀_20180227… https://t.co/X0Ozl1KBM5",Sat Feb 10 12:09:57 +0000 2018
nampu1031,@Pyu____10 (/ㅇㅂㅇ)/트친소왓슴다,Sat Feb 10 10:38:14 +0000 2018
aintleeen,@defdaniex Wkwk bagus ya,Fri Feb 09 04:32:10 +0000 2018
mylastApril_,@wn4040 +4,Thu Feb 08 14:14:05 +0000 2018
HUNGYUNHAN2,"RT @Peppermint_lkl: #赖冠霖 #라이관린 #WANNAONE  #워너원   #laiguanlin #LAIKUANLIN  
20180207.Lotteria HD 2 https://t.co/H60QXNLPc3",Fri Feb 09 14:35:10 +0000 2018
surezzang,"스노든 보면서 드는 생각 

데이터 수집의 경로를 보여주는듯

블랙마켓과 현재 시장이 같아지지 않으면 정보의 비대칭이 심해질 것으로 보인다

이제 선택할 시간인가?",Sat Feb 10 08:08:03 +0000 2018
bot_outcast,살기싫다.... 내가 왜......,Sat Feb 10 11:21:09 +0000 2018
wings0613_bts,"RT @Pupubora: 명견만리 방피디님
어휘선택부터 조심스럽고 겸손한 태도까지 멋지셨당
특히 꼰대가 되지 않으려고, 젊은 세대가맞고 나는 틀리다는 마음가짐을 가져야한다고 생각하신다는 점이
존경스러웠다

#iHeartAwards #BTSARMY #…",Sat Feb 10 13:04:11 +0000 2018
gbprimenews,"포항준법지원센터, 사회봉사 농촌지원 집행협의체 간담회 개최 https://t.co/OY30wz1Ua1",Thu Feb 08 15:38:58 +0000 2018
iamssu0609,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Thu Feb 08 09:53:17 +0000 2018
Daniel_gene,"RT @chaum_bium: 설훈 개새끼.

민평당이랑 합치자네.

설훈 개호로새끼 민주당서 나갔으면 해.

이렇게 비벼서 정치하는 새끼들 불멸의 역사 쓰자고.

이런 씨부랄 개새끼가 민주당 의원인 건 놀랍지도 않아.

설훈 니가 나가세요.^^ 시발…",Thu Feb 08 14:29:10 +0000 2018
DewAchawadee,"RT @peeper_app: [Peeper x Billboard Korea] 
Daily Group Winner and rankings of February 9th
1st. #EXO
2nd. #BTS       
3rd. #GOT7
4th. #NUE…",Fri Feb 09 15:18:47 +0000 2018
c_tln_,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Thu Feb 08 21:47:28 +0000 2018
THEAAAARMY,#iHeartAwards #BTSARMY #BestFanArmy @BTS_twt goooo bbies,Thu Feb 08 13:13:08 +0000 2018
hi_sheep03,"RT @compury_jaewoo: 요즘 팔로워 분들이 컴퓨리 많이 홍보해주셔서 문의가 많이 늘었습니다!

정말 너무 많이 감사드립니다!

앞으로도 열심히 친절하게 하겠습니다!

감사는 표현해야죠 !

치킨 나눔 2명입니다! 2018년 2월 9일 오…",Fri Feb 09 01:48:15 +0000 2018
violetrosiee,"RT @BTS_ARMY_I: Retweet!Reply!Vote! We got this!

#iHeartAwards #BestFanArmy #BTSARMY @BTS_twt",Fri Feb 09 16:51:02 +0000 2018
hist114,https://t.co/KzetzEOc81,Fri Feb 09 08:02:49 +0000 2018
Peiyi33493817,RT @_ttnn22: คือแบบ 😭 https://t.co/HG48c4raOn,Fri Feb 09 00:11:26 +0000 2018
heysejeongiee,"RT @TogetherSeJeong: 세정님..
충성충성 🙇‍♀️🙇‍♀️ https://t.co/rBusU9qiNW",Fri Feb 09 15:01:39 +0000 2018
MarielleMangao,@cinderellagwen Same here 😢,Thu Feb 08 15:24:08 +0000 2018
I_LoveYu_,와 한경이 위에화 2번대대장이야?,Fri Feb 09 23:55:26 +0000 2018
softseokies,RT @MnetMcountdown: 날이 갈수록 미모력 높아지는 #세븐틴 #우지 #조슈아 #에스쿱스 군!!! 세븐틴 #고맙다 그리고 #엠카 #팬미팅!! 까지 함께하니까 꼬옥~놓치지 말고 오늘 저녁 6시 #엠카운트다운 본방사수 하세요! https://…,Thu Feb 08 20:23:49 +0000 2018
sonne_err7,@19sseol 그쳐 근데 애가 선이 너무 곱다(음 흉),Fri Feb 09 14:26:55 +0000 2018
eunjithelove,"RT @howinjjang: 돈다발 행운 셔틀입니다~ 😈 

알티하고 돈기운 받아가세요~~@

졸업자분들 졸업만세~!!! 키키 https://t.co/X9biEwoIsz",Fri Feb 09 05:30:46 +0000 2018
meandgotseven,RT @jaebambum: @GOT7Official During “simple life” days Bam was really into matching same colors. One day he suddenly became obsessed with g…,Sat Feb 10 13:26:06 +0000 2018
BTS_sweet_peach,"Nuevos seguidores: 1, unfollowers: 0 (05:01) #TuitUtil https://t.co/rq38OgAVp9",Fri Feb 09 04:01:26 +0000 2018
star7113,"RT @dalsarang9905: 배성재,박선영 (한 분은 죄송;;)
나라 소개 재밌게 잘 하네
예전엔 딱딱하게 들리던 나라소개가 귀에 쏙쏙 #내일이면_잊으리",Fri Feb 09 11:53:46 +0000 2018
Min_Ayano,"RT @laybosuhoo: sorry sorry sorry sorry
nega nega nega muczo
nege nege nege padżo 
padżo padżo boro bejby

i tak wiem że zaśpiewałaś",Thu Feb 08 21:45:52 +0000 2018
Sickorange0w0,"RT @Lilssun_: 🌿🌿Rt + 팔로우 이벤트🌿🌿

곧 발렌타인이 오기도 하고, 릴썬이 아이디어스 입점 심사에서 통과된 기쁜 소식이 있어 이벤트를 들고 왔습니다😊

🍀 rt + 팔로우 해주신 1분께 릴썬의 시그니쳐 상품인 피어싱형 귀걸이 5종…",Fri Feb 09 02:00:24 +0000 2018
Daniktns,RT @mnet101boys: [IG] 180208 1stlookofficial: #박지훈 #박우진 #워너원 #WANNAONE https://t.co/5iHQhEl971 https://t.co/iPu3QZRPsj,Thu Feb 08 11:24:30 +0000 2018
0A0326,"RT @guardrabbit_pp: 국기에 독도를 빼면 어떡해 이것들아,,,종이컵에 말고 국기에 독도를 넣어서 홍보 했어야지,,,그래야 일본이 반박을 못하지,,,
#iHeartAwards #BestFanArmy #EXOL @weareoneEXO",Fri Feb 09 14:20:37 +0000 2018
lalalacutty,RT @exooh0408: ~(˘▾˘~)~백현이는~(˘▾˘~)(~˘▾˘)~국가픽이지롱~(˘▾˘~)(~˘▾˘)~백날~(˘▾˘~)(~˘▾˘)~시비~(~˘▾˘)~걸어봐라~(˘▾˘~)(~˘▾˘)~국가픽~(˘▾˘~)(~˘▾˘)~엑소지롱~(˘▾˘~)(~˘▾˘)…,Sat Feb 10 07:42:51 +0000 2018
FR_HeeO94,@FR_V95 Iya kalau lupa berat badan ku akan turun😺,Thu Feb 08 11:44:31 +0000 2018
felixsqt,awholemeal https://t.co/ceRK37XT1Y,Fri Feb 09 15:07:17 +0000 2018
kimmi77w7,RT @caremapa: 검찰판 &lt;이재용 집행유예 선고 사건&gt;이 일어났습니다. 검찰이 경찰이 낸 신연희 구속 신청을 거부했습니다. 있을 수 없는 일입니다. 검경 수사권 조정과 관련 있습니다. https://t.co/tqUuZ0SbQt,Fri Feb 09 14:00:09 +0000 2018
mh2357,"RT @_aharen: 간만에 아이하트 알티이벤트!

카운트다운앨범을 추첨해서 보내드릴게용♡ 주말까지만 받고 당발해요! 디브이디버전 블루레이버전 고르시고 혹시라도 1000알티넘으면 한분더뽑아서 원하는 멤버 개인자켓앨범 보내드립니다♡

#iHeartA…",Fri Feb 09 06:05:18 +0000 2018
army98_vn,"RT @armybangtaann: UK ARMY!! 🇬🇧🇬🇧

@BTS_twt  ‘Moving On’ was played on BBC Two in the documentary covering the lead up to the Olympic Games…",Fri Feb 09 03:43:54 +0000 2018
AziePJM,"RT @AziePJM: 🎶Hold me tight before I kiss you, Before my heart lets you go, Say what you want, Say what you want, What is it that you reall…",Thu Feb 08 17:40:40 +0000 2018
chun109,"RT @wsoon111: 건전한 보수가 아닌 극우놈들을 증오하는 이유는, 이놈들은 내가 살아온 50년 넘는 세월 동안 매년 전쟁 위기를 부추기며 대한민국의 정치적 정서를 지배해왔다는 것이다. 그러나 전쟁은 지금껏 일어나지 않았고, 우리는 이놈들 때문…",Sat Feb 10 14:36:30 +0000 2018
pump1004,"RT @sorinara84: 스포츠동아 강산 기자
그냥 일단 문재인정부 욕할거리니깐 신나서  써제껴놓자 이거군.......진짜 악랄해 https://t.co/cJ64uDTMPE",Fri Feb 09 02:41:45 +0000 2018
Only_BTS_1306,"RT @ONLY_MOMNET_V: 🗣왜저래...? 
🗣쟤 왜저래..? 뷔 이상해 오늘
🗣정산...정산받았나..?

ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

 #iHeartAwards #BestFanArmy #BTSA…",Fri Feb 09 16:03:29 +0000 2018
hoster_17,"@svba_09 나 273에서 멈춰있어,,",Fri Feb 09 17:20:58 +0000 2018
ArmyPoderosa,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Sat Feb 10 04:46:11 +0000 2018
taekookqt,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Thu Feb 08 11:45:10 +0000 2018
wnelapflghdl,"RT @scullyKnows: 통가 태권도선수로 리우에 왔는데 크로스컨트리로 출마하려고 자비로 해외에서 배우고 출전해서 자격을 따고, 크라우드펀딩까지 해서 평창에 왔다고 함. 진짜 이게 올림픽 정신임 https://t.co/kdHDxJbItJ",Sat Feb 10 02:03:04 +0000 2018
sehunnie94s,"RT @KoreanWaveINA: [INFO] D.O EXO &amp; Nam Ji Hyun dalam tahap diskusi untuk tampil di drama tvN ""Hundred Days Husband"". #KWI https://t.co/6Kq…",Thu Feb 08 15:51:51 +0000 2018
rudies922,"RT @qlrvkdlqlrvkdl: 1218개의 드론으로 구현한 오륜기
CG 아니고 실화 맞냐? ㄷㄷㄷㄷㄷ
국뽕 차오른다~~~~ https://t.co/hMNuqBCs7I",Fri Feb 09 13:46:25 +0000 2018
JiwonJung_8,"RT @insight_co_kr: 정말 다행이야..ㅠㅠ
https://t.co/jH0EAKlk8O",Thu Feb 08 08:13:03 +0000 2018
harusesigan,@M95_Barrett 전화좀 받아 바쁘단말야,Fri Feb 09 05:36:14 +0000 2018
pornnapat_pplen,"RT @wonbebe0115: 180209 ICN✈️❄️🌸🍃
#MONSTA_X #몬스타엑스 
#HYUNGWON #형원 
@OfficialMonstaX https://t.co/tU62i5EOJL",Sat Feb 10 10:59:15 +0000 2018
nakaimoto,"RT @josungkim: This is the first time in over a decade North and South Korea have walked together under a unified flag. For some in Korea,…",Sat Feb 10 04:44:53 +0000 2018
Ju_nyeok1116,@muuun0v0 안녕하세요! 트친소에 흔적 남겨서 찾아왔슴미다 잘 부탁드려요🙆‍♀️😆,Sat Feb 10 07:05:00 +0000 2018
bange819,아 티라미슈 짱 마시쏘,Thu Feb 08 07:52:42 +0000 2018
Uningjyoa,RT @withMBC: 입술밖에 안 보이는 거 엠빅만 그런 거 아니죠;; #빅스 #혁 #켄 #라비 https://t.co/WQk3eB9W4m,Fri Feb 09 08:15:42 +0000 2018
Jeims_Jun,@love_m__m6 가슴 모양 이뿌닷,Sat Feb 10 09:21:10 +0000 2018
APINKBTSMMMSVT,"RT @ONLY_MOMNET_V: 비긴즈 본싱어는 정말 눈물없이 못보는데...
연습은 너무 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
다들 발이 갑나바빸ㅋㅋㅋㅋㅋㅋㅋㅋ

 #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https:/…",Fri Feb 09 12:33:48 +0000 2018
ok9943113,"RT @cute8456: @dytpqdlxn 돈을 사랑함이 일만 악의 뿌리라
하였고 이들은 미혹을 받아
믿음에서 떠난자라(딤전6:10)
하셨으니...

돈을 사랑하여
믿음없는 강제개종목자들이
행한 악이군요....ㅠㅠ",Sat Feb 10 06:50:58 +0000 2018
Husub066,"RT @wikitree: 김영하 ""살아보니 친구는 그렇게 중요하지 않아"" https://t.co/0Nafw8iHOd #김영하",Sat Feb 10 07:08:21 +0000 2018
Jaehyun0297,@NCTHaechan00  https://t.co/RDHlRgmGmy,Fri Feb 09 13:03:34 +0000 2018
Inya_nyan,RT @qlrvkdlqlrvkdl: 존멋 https://t.co/U6CH8ZxhZm,Fri Feb 09 14:53:49 +0000 2018
ggu_ggu0801,RT @Jay_usic: 1위로 들어온 임효준 선수 축하해주는 네덜란드 선수 https://t.co/JfH1GeezxY,Sat Feb 10 12:50:39 +0000 2018
Ajengdsa01,@searchingmutual me!!! Kaya jungkook bts wkwk,Sat Feb 10 05:28:06 +0000 2018
kiemron,@gfeunaaa Saya lbh muda hh,Thu Feb 08 12:01:48 +0000 2018
SoonNyan,"RT @insight_co_kr: 가볍게 '세계 랭킹 12위' 먹음 ㅋㅋㅋㅋ
https://t.co/lj8Hu8uSdN",Sat Feb 10 06:10:15 +0000 2018
fifiandblue,"RT @soheefication: Collaboration with @BTS_twt ? North Korean cheering squad shows off Korean ballet moves while BTS' mega hit song Blood,…",Sat Feb 10 14:21:51 +0000 2018
jhelqs,RT @ImYeonGyu: Miriam is becoming a ninja! I'm loving her much! #LLSBetrayal,Fri Feb 09 12:53:02 +0000 2018
koogenmunagoto,@TOMIU_OZEU_PARU 残ったら、次に使えばいいよ🙌,Sat Feb 10 06:29:44 +0000 2018
CGV_TATAKIM,"Listen to their old songs, other albums. Don't miss the legendary songs written and produced by legends. https://t.co/FbTB9mJsRB",Fri Feb 09 10:45:43 +0000 2018
_gskdwp,단 몇 초 안에 당신을 스케치해드릴까요? 여기를 클릭하여 당신의 스케치를 살펴보세요! https://t.co/YL7hKjWVAG,Sat Feb 10 01:58:48 +0000 2018
0okTyc4qkyg7Nsf,"RT @ONLY_MOMNET_V: 내 웃음 지룈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
김태형ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아앀ㅋㅋㅋ

 #iHeartAwards #BestFanArmy #BTSARMY @BTS_twt https://t.co/L0YM91BIbS",Fri Feb 09 06:19:18 +0000 2018
raffine_Je,"RT @hardwater0112: 폐막식 티켓 걸고 아이하트 하면 엄청 오르겠지

엑소가 무대 하는 폐막식 티켓 한분 뽑아 결제 해 드립니다. 

95만원 짜리 A석이에요!! 

#iHeartAwards #BestFanArmy #EXOL @weare…",Fri Feb 09 20:31:32 +0000 2018
JENOise_NCT,"RT @qlrvkdlqlrvkdl: 1218개의 드론으로 구현한 오륜기
CG 아니고 실화 맞냐? ㄷㄷㄷㄷㄷ
국뽕 차오른다~~~~ https://t.co/hMNuqBCs7I",Sat Feb 10 12:44:11 +0000 2018
supsup3913,"RT @ONLY_MOMNET_V: 아이하트 최고의 짤이다ㅋㅋㅋㅋㅋ
아이하트드롭ㅋㅋㅋㅋㅋㅋㅋㅋㅋ

#BTSARMY #BestFanArmy #iHeartAwards @BTS_twt https://t.co/lzyyB8l2eY",Fri Feb 09 05:22:38 +0000 2018
HH6zdpw81lRAMY9,"RT @ohmy_feminism: ""'모두가 그런 것은 아니다' 같은 말을 할 시간이 있다면 그 시간에 내가 혹시 방관자는 아니었나, 그런 분위기를 만드는 데 일조한 사람은 아니었나, 그런 반성의 시간을 가지는 게 훨씬 더 본인들에게 생산적일 거라고…",Fri Feb 09 01:16:19 +0000 2018
Faalearn,RT @crownprincesone: YoonA's early flight for an overseas schedule. Have a safe flight 😊 https://t.co/JCStnCAQZi,Fri Feb 09 02:31:58 +0000 2018
wndus72933,"RT @aim_DO_lover: i Heart vote challenge 
아이하트 첼린지 

1,992RT 성공!! 👏
1992RT done! 

멋진 #백현 🐶
Cool #BAEKHYUN 😘

#iHeartAwards #BestFanArmy #E…",Sat Feb 10 08:39:29 +0000 2018
beeyoil,"컬링 혼성
대한민국vs러시아(OAR)
대한민국 승리를 기원합니다.
파이팅
#컬링 #평창올림픽 https://t.co/7ns1yLXg2z",Sat Feb 10 00:49:51 +0000 2018
peckonly1,RT @khunpaeng880523: นุชค่ะ นุชคนไหนอยู่เกาหลี ช่วยเราด้วย ตอนนี้ที่นี่ตี1ครึ่ง ที่พักเราไฟดับ ฮิทเตอร์ พื้นอุ่น ที่นอนอุ่นจึงใช้ไม่ได้เราอ…,Thu Feb 08 17:56:18 +0000 2018
SUNNY19049708,"RT @BTSARMY_Salon: 라디오가 미국에서 얼마나 중요한지 아니까 여러나라 아미들이 총공팀 만들어서 전화, 편지, 메일 각종 총공으로 미국 라디오 뚫으려고 했는데 쳐다도 안봐준게 미국 라디오에요. 오히려 다른 나라 라디오에서 틀어주고.. 불…",Fri Feb 09 03:28:39 +0000 2018
daniel_cutesexy,"lap 강다니엘 브마 브로마이드 교환

저 : b타입
😇 :a타입

안산 직거래 우선해요

디엠이나 멘션주세요~

#lap#안산#강다니엘#브마#브마교환#lap브마교환",Sat Feb 10 00:38:42 +0000 2018
HG01074741229,"선릉안마 천사실장☎010-7474-1229
#선릉안마 #선릉안마위치 #선릉안마가격
#선릉안마후기 #선릉안마문의 #선릉안마예약
#선릉안마주소 #선릉안마번호 #선릉안마시스템
#선릉안마실장 #선릉안마서비스문의… https://t.co/FneU8ekxjc",Thu Feb 08 14:14:17 +0000 2018
iggykminsoo,"RT @wnfNbRSzSgO0fjz: 우리나라 언론들과 야당놈들만 
바라지않는 평창올림픽의 성공.
우리 평창올림픽은 성공할거다.
뭐 저것들은 또 아니라고 절간의 성공이니뭐니 지랄할테지만. https://t.co/P9jGnJi64U",Fri Feb 09 09:23:39 +0000 2018
ss_joonyoung,||Hadir https://t.co/9oCgMXsHSG,Fri Feb 09 15:15:43 +0000 2018
fool090523,"RT @parkkwangon: 정당발전위원회의 혁신안은, 
문재인정부와 민주당을 지지하는 국민, 
그리고 당원분들과 ‘한 몸’입니다.

혁신안의 정신이 온전히 반영되는 것이, 
당원주권을 받드는 것임을 잘 알고 있습니다.

최재성 위원장님을 비롯한…",Thu Feb 08 12:51:06 +0000 2018
JaxHoney,Getting ready for a trip! 🐇🐇✈ #bunny #rabbit #trip #bag #yellow https://t.co/uiOfPRuYOA,Fri Feb 09 03:32:08 +0000 2018
gusta130613,@bts_mwave_plz @BTS_twt #iHeartAwards #BestFanArmy #BTSARMY RM KOYA @BTS_twt https://t.co/RCk095iIKf,Thu Feb 08 14:05:49 +0000 2018
0412_sena,"RT @Hyarara_412: 180210   대만 엘리시온
모두 이 숨막히개 귀엽고 사랑스러운
오세훈의 뒤태를 봐죠 ♥️

#iHeartAwards #BestFanArmy #EXOL @weareoneEXO https://t.co/mOonBkcQC0",Sat Feb 10 14:35:49 +0000 2018
EX9__L,"RT @innocence_sh: #SEHUN #세훈

180209  ICN

✈️✈️✈️

#iHeartAwards #BestFanArmy #EXOL @weareoneEXO https://t.co/4l5McDf1pZ",Fri Feb 09 06:20:08 +0000 2018
ssherberts,RT @mistberry_01: 피에로로 변신~~~💃 https://t.co/c3kvLmmSuv,Sat Feb 10 01:13:10 +0000 2018
fairydimin,"RT @bts_love_myself: J-Hope sends you love.

Love Myself, and Love Others.

#BTSLoveMyself

제이홉이 보내는 사랑의 메시지.

자신을 사랑하고, 다른 이들을 사랑하세요.

#BT…",Thu Feb 08 09:03:49 +0000 2018
lonerkimm,갓지영~~~~~~~~~,Fri Feb 09 12:45:27 +0000 2018
NAHALEE_,후룻샵에 비비에프 페미니스트 명찰도 있습니다 !,Sat Feb 10 09:22:50 +0000 2018
Aliz009,"RT @insight_co_kr: 이 남자의 매력에 자꾸만 빠져든다..
https://t.co/0XOSufFB5O",Fri Feb 09 23:43:39 +0000 2018
romuooo_o,RT @MnetMcountdown: 셀카라기 보다~힙한 화보의 한 컷 같은 #승관 #디에잇 #준 군의 사진! #세븐틴 멤버들 무대 잘하는 건 물론이고 을매나 센스와 끼가 넘치는지 ㅠㅠ 오늘 저녁 6시 #엠카운트다운 에서 다함께 느껴보실게요오!!!!…,Fri Feb 09 21:57:24 +0000 2018
qazxcvbnm222,RT @selle981: 수호랑 머리 너무 커서 다들 같이 셀카찍기 힘들어하는거 너무 웃기고 귀엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/lZA0KSYSXv,Fri Feb 09 05:28:31 +0000 2018
Sabrynna09,RT @oldsheep8: 얘들아 레벨언니들 https://t.co/sVmV0uw3B8,Sat Feb 10 12:16:04 +0000 2018
affectionate63,"RT @molang2010: 반다비 옷입은 몰랑이♡'ㅅ'
 #반다비 #평창올림픽 #평창동계올림픽 #응원합니다 #평창올림픽_화이팅 https://t.co/1Wr5eTx8zO",Sat Feb 10 09:45:14 +0000 2018
Lilyworld_ioi,"RT @Huziman: @davidjokerz 첫번째 남성대통령: 부정선거 후 하야
두번째 남성대통령: 집안싸움에 쿠데타 방조
세번째 남성대통령: 내란 독재 친일파 
네번째 남성대통령: 국민 학살범
다섯번째 남성대통령: 그냥 윗놈 꼬붕
여섯번째 남성…",Sat Feb 10 04:17:02 +0000 2018
Taewonstandin,"RT @hit001hs: 평창을 최순실이 다 해쳐먹었다며, 탄핵의 불쑤시게로 사용해서, 박근혜를 내리더니, 북한핵 위기를 감추려고, 김정은과 짝짜꿍하여 문재인이 다 해쳐먹고 있다. 평양올림픽 보지 맙시다. 평창올림픽은 평양올림픽 됐습니다. 평창올림픽…",Sat Feb 10 04:32:12 +0000 2018
